month,day,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_GHI,Daily_radiation
7,12,23.984615384615385,49.66153846153846,84.3076923076923,963.7384615384616,169.30769230769232,1.4230769230769231,7.230769230769231,101.84615384615384,100.15384615384616
8,4,24.107692307692307,40.95384615384615,79.6923076923077,964.6692307692308,243.15384615384616,2.761538461538461,243.30769230769232,403.3076923076923,231.3846153846154
6,30,26.784615384615385,46.900000000000006,70.92307692307692,963.4692307692308,237.92307692307693,0.8923076923076922,19.76923076923077,288.84615384615387,276.15384615384613
9,26,24.73076923076923,41.69230769230769,76.84615384615384,962.1307692307691,151.53846153846155,0.8538461538461538,250.92307692307693,428.3076923076923,275.38461538461536
8,31,25.784615384615385,43.56153846153846,82.07692307692308,960.5538461538462,300.38461538461536,2.0307692307692307,379.3076923076923,505.9230769230769,192.7692307692308
3,3,33.9,15.13076923076923,11.076923076923077,957.7923076923076,98.6923076923077,2.7384615384615385,417.3076923076923,517.6923076923077,200.15384615384616
1,9,32.746153846153845,20.192307692307693,16.923076923076923,960.4230769230768,85.53846153846153,1.6923076923076923,353.0,431.5384615384616,192.84615384615384
2,22,34.99230769230769,22.407692307692308,12.461538461538462,958.5846153846154,91.84615384615384,1.676923076923077,320.3076923076923,471.46153846153845,229.84615384615384
10,11,26.5,40.66666666666666,72.75,961.8083333333334,262.5833333333333,1.7916666666666667,108.08333333333331,408.5833333333333,332.75
5,27,30.638461538461534,49.66153846153846,60.84615384615385,960.9769230769232,184.23076923076923,1.2384615384615385,140.07692307692307,367.5384615384616,241.3846153846154
10,6,24.77692307692308,49.8,84.38461538461539,960.4153846153846,274.61538461538464,2.0538461538461537,192.30769230769232,324.2307692307692,207.53846153846155
4,1,32.4,43.5,50.07692307692308,958.7307692307692,219.69230769230768,2.176923076923077,61.84615384615385,368.2307692307692,309.7692307692308
10,24,24.71538461538461,49.62307692307692,83.92307692307692,960.8692307692309,187.6153846153846,1.376923076923077,14.0,126.53846153846152,123.53846153846152
7,30,23.96153846153846,46.138461538461534,85.23076923076923,962.0846153846154,264.53846153846155,2.4153846153846152,2.3846153846153846,250.69230769230768,250.07692307692307
2,12,30.12307692307693,12.76923076923077,11.76923076923077,961.2384615384616,93.6923076923077,1.8923076923076925,113.07692307692308,385.0,294.15384615384613
8,19,25.66923076923077,47.07692307692308,83.92307692307692,959.1,269.6923076923077,2.207692307692308,269.15384615384613,444.46153846153845,233.53846153846155
5,5,31.976923076923075,41.784615384615385,52.30769230769231,960.2923076923076,145.3846153846154,1.1923076923076923,335.2307692307692,499.3076923076923,229.07692307692307
5,19,29.57692307692308,46.9076923076923,62.61538461538461,961.8153846153848,250.07692307692307,2.376923076923077,151.15384615384616,388.0,269.7692307692308
1,19,30.96923076923077,18.784615384615385,19.923076923076923,960.5384615384615,136.15384615384616,1.2230769230769232,136.46153846153845,360.3076923076923,255.23076923076923
4,7,34.292307692307695,31.8,37.46153846153846,958.4846153846154,232.6153846153846,1.4692307692307691,291.15384615384613,487.61538461538464,242.23076923076923
1,20,31.446153846153848,21.06153846153846,18.615384615384617,959.823076923077,102.46153846153848,1.9153846153846152,137.53846153846155,361.9230769230769,260.6923076923077
10,22,29.4,26.161538461538463,54.46153846153846,960.0846153846154,112.84615384615384,0.8,518.9230769230769,511.61538461538464,158.15384615384616
1,26,33.04615384615385,16.5,10.461538461538462,959.3076923076924,142.6153846153846,0.8538461538461538,452.84615384615387,478.0769230769231,165.6153846153846
10,11,25.32307692307692,49.7,82.53846153846153,959.746153846154,141.46153846153845,1.776923076923077,209.46153846153845,421.7692307692308,292.2307692307692
2,7,32.669230769230765,12.292307692307691,11.307692307692308,959.2230769230767,217.23076923076923,1.646153846153846,226.7692307692308,424.1538461538461,258.0769230769231
9,26,21.76153846153846,46.34615384615385,92.6923076923077,961.1923076923076,203.46153846153845,1.3153846153846156,52.76923076923077,222.7692307692308,193.53846153846155
1,14,30.63076923076923,14.76923076923077,15.307692307692308,960.3307692307692,118.53846153846152,1.5384615384615383,352.61538461538464,441.1538461538461,210.92307692307693
11,2,27.475,45.31666666666666,64.83333333333333,959.525,137.33333333333334,1.3083333333333331,301.4166666666667,438.5833333333333,223.91666666666663
5,9,26.876923076923077,47.99230769230769,68.07692307692308,962.0,165.15384615384616,2.330769230769231,145.3846153846154,378.61538461538464,252.46153846153845
10,26,29.066666666666663,33.233333333333334,54.66666666666666,959.2083333333334,104.83333333333331,0.8833333333333333,416.1666666666667,513.1666666666666,201.0
8,14,21.407692307692308,55.49230769230769,97.53846153846152,959.753846153846,234.46153846153845,2.292307692307692,8.076923076923077,149.46153846153845,144.6153846153846
2,3,30.692307692307693,13.238461538461538,11.384615384615383,961.376923076923,180.15384615384616,1.6,364.61538461538464,471.0769230769231,213.15384615384616
4,5,32.169230769230765,38.43076923076923,49.30769230769231,959.7846153846154,265.61538461538464,1.676923076923077,163.30769230769232,436.0769230769231,305.6923076923077
4,11,32.146153846153844,32.11538461538461,29.153846153846157,959.7923076923076,89.76923076923077,2.6846153846153844,144.15384615384616,409.3076923076923,274.0769230769231
12,26,31.653846153846157,17.523076923076925,15.538461538461538,959.7846153846154,99.76923076923076,1.2307692307692308,513.3076923076923,464.46153846153845,133.46153846153845
4,2,34.15384615384615,15.63076923076923,10.0,959.4692307692308,122.3076923076923,2.176923076923077,304.7692307692308,503.1538461538461,248.69230769230768
6,26,24.692307692307693,45.53076923076923,79.15384615384616,960.4076923076924,214.7692307692308,1.8846153846153848,137.76923076923077,214.3846153846154,124.46153846153848
6,4,28.73076923076923,44.33076923076923,62.15384615384615,960.746153846154,211.0,1.6,35.92307692307692,321.38461538461536,290.53846153846155
6,3,27.57692307692308,44.8,75.38461538461539,961.5692307692308,219.46153846153845,1.7538461538461538,197.84615384615384,441.5384615384616,302.0
10,24,28.65,37.44166666666667,61.333333333333336,960.3666666666668,244.0,0.9416666666666668,143.66666666666666,425.25,314.0
9,17,25.892307692307693,50.62307692307692,79.3076923076923,960.2846153846154,248.30769230769232,1.169230769230769,131.3846153846154,410.84615384615387,301.0
3,21,32.815384615384616,35.792307692307695,35.30769230769231,957.1846153846152,255.15384615384616,1.676923076923077,261.15384615384613,469.0,255.3846153846154
9,27,25.73846153846154,46.18461538461538,78.23076923076923,961.0769230769232,208.46153846153845,1.3076923076923077,212.84615384615384,438.5384615384616,287.0769230769231
1,1,31.861538461538466,18.361538461538466,19.307692307692307,958.953846153846,116.0,1.6615384615384616,498.7692307692308,465.38461538461536,137.84615384615384
1,5,33.16153846153846,16.26923076923077,14.538461538461538,957.8461538461538,105.76923076923076,3.1153846153846154,573.3076923076923,483.0769230769231,116.76923076923076
10,4,23.57692307692308,47.53846153846154,87.61538461538461,959.9615384615385,119.6923076923077,2.8615384615384616,185.23076923076923,417.84615384615387,292.84615384615387
12,13,30.4,22.43846153846154,16.76923076923077,960.746153846154,132.0,1.6999999999999995,598.7692307692307,479.3076923076923,102.3846153846154
8,19,24.253846153846155,49.79230769230769,86.38461538461539,961.546153846154,117.84615384615384,1.0846153846153843,277.2307692307692,460.0,220.07692307692307
7,15,25.138461538461534,51.284615384615385,81.3076923076923,961.6076923076924,280.15384615384613,1.6615384615384616,6.230769230769231,199.69230769230768,193.53846153846155
7,27,23.54615384615385,51.56153846153846,90.46153846153848,961.9230769230768,260.84615384615387,2.5307692307692307,22.07692307692308,278.7692307692308,262.2307692307692
9,12,25.26153846153846,49.80769230769231,85.23076923076923,960.7153846153846,269.38461538461536,1.446153846153846,91.6923076923077,353.2307692307692,305.84615384615387
10,8,24.207692307692305,51.4076923076923,84.92307692307692,960.2307692307692,195.46153846153845,2.476923076923077,121.76923076923076,337.84615384615387,258.53846153846155
12,21,32.050000000000004,22.23333333333333,21.58333333333333,959.3083333333334,139.25,1.1666666666666667,435.8333333333333,474.6666666666667,184.0
1,12,32.14615384615385,22.99230769230769,21.307692307692307,960.9230769230768,117.53846153846152,1.8615384615384616,136.6153846153846,360.61538461538464,261.0
4,21,30.91538461538461,41.33076923076923,55.15384615384615,960.3615384615384,261.2307692307692,1.907692307692308,100.07692307692308,410.0769230769231,334.3076923076923
7,5,24.315384615384616,49.98461538461538,81.61538461538461,961.8846153846154,270.0,1.8384615384615384,194.53846153846155,396.6923076923077,276.53846153846155
9,18,25.338461538461537,48.70769230769231,82.38461538461539,961.3307692307692,147.69230769230768,2.161538461538462,73.6923076923077,296.0,249.7692307692308
4,2,30.09230769230769,39.35384615384616,57.84615384615385,958.9,236.30769230769232,2.715384615384615,245.15384615384616,471.46153846153845,260.3076923076923
9,1,25.846153846153847,49.57692307692308,81.84615384615384,959.4692307692308,200.3846153846154,1.176923076923077,9.923076923076923,220.7692307692308,216.7692307692308
1,23,31.284615384615385,10.3,10.538461538461538,960.8153846153848,81.38461538461539,3.123076923076923,264.53846153846155,423.0,250.07692307692307
3,28,34.0,18.423076923076923,13.307692307692308,958.8538461538462,97.92307692307692,2.0461538461538464,83.0,414.0769230769231,338.15384615384613
9,16,25.884615384615383,49.13076923076923,82.46153846153847,962.8307692307692,255.53846153846155,2.0153846153846158,413.84615384615387,484.0,155.15384615384616
8,25,23.73846153846154,46.315384615384616,77.84615384615384,961.8923076923076,201.6153846153846,1.9769230769230768,140.23076923076923,376.0,240.7692307692308
9,24,25.984615384615385,47.6,78.53846153846153,962.0307692307692,180.84615384615384,0.8923076923076922,221.69230769230768,406.7692307692308,256.84615384615387
3,22,32.73846153846154,39.53846153846154,42.46153846153846,958.6307692307691,224.46153846153845,2.392307692307692,160.15384615384616,440.38461538461536,305.0
11,16,30.366666666666664,17.341666666666665,23.25,959.975,105.58333333333331,2.8166666666666664,615.8333333333334,546.0,133.83333333333334
10,14,26.700000000000003,45.61538461538461,75.15384615384616,961.4,226.84615384615384,1.1538461538461535,141.15384615384616,345.84615384615387,223.53846153846155
5,30,29.56153846153846,49.94615384615384,64.15384615384616,960.1615384615384,209.92307692307693,2.123076923076923,124.6923076923077,414.38461538461536,321.2307692307692
4,3,32.06923076923077,43.18461538461538,49.69230769230769,958.1384615384616,228.6153846153846,2.0846153846153848,288.7692307692308,484.0769230769231,259.0769230769231
8,12,22.33076923076923,51.607692307692304,89.84615384615384,963.0307692307692,229.07692307692307,2.253846153846154,59.30769230769231,268.3076923076923,235.23076923076923
7,6,25.53076923076923,49.76153846153846,75.23076923076923,960.746153846154,264.84615384615387,1.492307692307692,251.7692307692308,425.1538461538461,254.15384615384616
5,29,29.9,49.03076923076923,61.30769230769231,960.376923076923,192.23076923076923,1.4769230769230768,248.07692307692307,458.84615384615387,263.6923076923077
11,29,31.525,18.925,21.58333333333333,959.9916666666668,98.08333333333331,2.2666666666666666,629.9166666666666,527.75,120.91666666666669
6,15,27.23076923076923,49.58461538461539,72.84615384615384,961.6846153846152,188.46153846153845,2.1153846153846154,46.69230769230769,284.61538461538464,241.30769230769232
2,6,31.53846153846154,16.338461538461537,9.846153846153848,960.7,167.07692307692307,1.5615384615384615,271.9230769230769,440.38461538461536,242.7692307692308
2,2,31.423076923076923,25.07692307692308,22.53846153846154,960.4230769230768,119.6153846153846,2.261538461538461,161.69230769230768,381.7692307692308,257.46153846153845
5,20,29.29230769230769,39.41538461538461,60.23076923076923,961.046153846154,228.23076923076923,2.0846153846153848,122.84615384615384,394.84615384615387,299.84615384615387
9,28,24.05,49.475,85.5,960.9666666666668,226.83333333333331,1.5916666666666668,11.25,204.91666666666663,194.16666666666663
9,22,27.153846153846157,44.95384615384615,76.76923076923077,960.7,227.53846153846155,1.1615384615384614,257.84615384615387,455.2307692307692,243.23076923076923
9,11,26.26153846153846,49.05384615384616,78.15384615384616,961.0076923076924,116.53846153846152,1.3923076923076922,252.23076923076923,463.46153846153845,276.61538461538464
7,9,24.930769230769236,49.52307692307692,80.38461538461539,962.753846153846,211.69230769230768,2.3076923076923075,7.538461538461538,259.53846153846155,254.0
3,7,34.46923076923077,18.99230769230769,20.46153846153846,959.4769230769232,163.84615384615384,1.2230769230769232,366.9230769230769,502.46153846153845,225.84615384615384
12,10,29.861538461538466,14.6,21.76923076923077,959.4769230769232,156.23076923076923,1.7461538461538462,520.0769230769231,471.84615384615387,138.6153846153846
8,29,24.3,48.900000000000006,83.38461538461539,961.3153846153848,242.7692307692308,2.3,4.769230769230769,220.46153846153845,216.53846153846155
7,31,24.523076923076925,49.79230769230769,84.15384615384616,961.9692307692308,208.92307692307693,1.807692307692308,69.0,221.53846153846155,193.07692307692307
9,3,25.59230769230769,46.6,82.23076923076923,961.4846153846154,183.30769230769232,1.353846153846154,300.61538461538464,464.3076923076923,207.07692307692307
3,5,34.246153846153845,24.62307692307693,13.615384615384617,959.8307692307692,109.15384615384616,2.1923076923076925,368.0,500.46153846153845,212.53846153846155
6,28,25.95384615384615,47.22307692307693,72.61538461538461,962.823076923077,156.6153846153846,2.392307692307692,5.307692307692308,146.15384615384616,142.92307692307693
5,10,26.8,48.392307692307696,70.92307692307692,961.0923076923076,183.92307692307693,1.8000000000000005,34.53846153846154,314.9230769230769,283.53846153846155
12,4,30.7,18.633333333333333,21.916666666666668,961.3166666666666,124.16666666666669,1.5833333333333333,556.0,509.0,144.66666666666666
5,26,29.746153846153845,49.638461538461534,58.07692307692308,961.546153846154,146.92307692307693,1.492307692307692,206.84615384615384,440.6923076923077,276.0
10,16,25.76153846153846,48.73076923076923,79.53846153846153,961.5,145.15384615384616,0.9461538461538462,4.230769230769231,231.3846153846154,229.30769230769232
8,7,22.753846153846155,44.95384615384615,84.15384615384616,964.4923076923076,217.23076923076923,2.646153846153846,6.615384615384615,256.6923076923077,251.53846153846155
4,22,32.34615384615385,42.20769230769231,43.69230769230769,958.2,162.23076923076923,1.9307692307692308,274.0,456.84615384615387,229.46153846153845
4,4,30.923076923076923,40.6,55.84615384615385,959.3076923076924,235.0,2.069230769230769,117.6923076923077,425.46153846153845,328.0
8,22,24.99230769230769,46.715384615384615,81.0,961.376923076923,251.7692307692308,1.2461538461538462,174.53846153846155,369.0769230769231,234.84615384615384
6,26,26.86923076923077,42.57692307692308,75.0,960.6076923076924,196.30769230769232,1.5846153846153848,0.0,181.15384615384616,181.15384615384616
5,23,30.484615384615385,47.27692307692308,56.53846153846154,961.9615384615385,191.84615384615384,1.323076923076923,212.30769230769232,449.0769230769231,274.46153846153845
8,21,24.29230769230769,48.76923076923077,85.0,961.8,171.30769230769232,1.6384615384615384,44.84615384615385,270.0769230769231,245.30769230769232
9,6,22.45384615384615,49.46153846153846,90.23076923076924,960.6615384615384,291.2307692307692,1.776923076923077,56.92307692307692,332.6923076923077,290.9230769230769
10,16,27.692307692307693,42.83076923076923,72.07692307692308,960.6538461538462,182.46153846153845,0.6692307692307692,269.46153846153845,428.61538461538464,242.46153846153845
8,6,23.36923076923077,50.30769230769231,88.6923076923077,964.7076923076924,266.9230769230769,2.607692307692308,149.69230769230768,380.84615384615387,288.0769230769231
12,3,29.816666666666663,19.683333333333334,29.75,959.9083333333332,139.33333333333334,1.4916666666666665,416.3333333333333,482.25,194.41666666666663
6,9,26.638461538461534,44.24615384615385,74.38461538461539,961.6384615384616,246.84615384615384,2.669230769230769,243.15384615384616,399.3076923076923,201.6153846153846
11,25,31.54615384615385,20.91538461538461,33.69230769230769,959.6538461538462,104.3846153846154,1.507692307692308,608.8461538461538,498.9230769230769,108.84615384615384
2,17,32.02307692307692,13.007692307692308,7.538461538461538,959.7769230769233,58.23076923076923,4.315384615384615,360.15384615384613,482.46153846153845,210.15384615384616
5,21,29.376923076923077,48.26153846153846,62.07692307692308,961.2076923076924,225.3846153846154,2.176923076923077,278.0,469.6923076923077,263.7692307692308
12,17,31.815384615384616,19.82307692307692,16.46153846153846,959.2615384615384,158.53846153846155,1.4615384615384617,361.2307692307692,425.84615384615387,178.84615384615384
7,21,25.29230769230769,47.815384615384616,80.3076923076923,961.1846153846152,253.84615384615384,1.6923076923076923,240.30769230769232,369.9230769230769,215.15384615384616
3,18,33.91538461538461,33.3,31.615384615384617,958.6615384615384,199.53846153846155,1.3692307692307693,153.3846153846154,429.7692307692308,321.53846153846155
6,18,24.82307692307692,47.138461538461534,81.23076923076923,962.7846153846154,167.0,1.2846153846153845,140.23076923076923,307.0,183.92307692307693
3,4,34.2,29.53846153846154,28.846153846153847,960.7384615384616,178.46153846153845,1.3692307692307693,178.53846153846155,427.46153846153845,279.53846153846155
11,23,31.21666666666667,26.183333333333334,43.25,959.4833333333332,90.16666666666669,1.3583333333333334,328.25,448.4166666666667,257.9166666666667
1,25,32.338461538461544,14.392307692307693,11.846153846153848,959.5153846153846,143.15384615384616,0.8384615384615385,435.5384615384616,474.0,177.46153846153845
9,23,26.753846153846155,48.0,79.07692307692308,961.0538461538462,235.84615384615384,1.1846153846153846,99.53846153846152,371.2307692307692,280.15384615384613
9,5,25.423076923076923,48.44615384615384,81.61538461538461,962.0307692307692,199.84615384615384,1.3461538461538465,2.4615384615384617,232.84615384615384,232.3846153846154
9,4,22.76153846153846,52.33076923076923,94.07692307692308,962.8538461538462,275.53846153846155,2.330769230769231,39.23076923076923,246.23076923076923,220.07692307692307
5,9,31.115384615384617,45.87692307692308,57.07692307692308,959.9,206.6153846153846,2.0307692307692307,6.0,275.9230769230769,270.61538461538464
5,28,28.67692307692308,51.06923076923077,69.61538461538461,960.623076923077,286.2307692307692,0.9615384615384616,40.30769230769231,297.6923076923077,261.15384615384613
3,10,34.44615384615385,35.207692307692305,33.23076923076923,957.4384615384616,241.92307692307693,1.7384615384615385,297.46153846153845,482.61538461538464,243.0
12,24,32.215384615384615,22.684615384615388,21.23076923076923,958.7769230769233,113.46153846153848,1.2538461538461538,554.7692307692307,472.3076923076923,120.46153846153848
6,18,27.73076923076923,46.41538461538461,67.61538461538461,962.9153846153846,155.0,2.0384615384615383,97.92307692307692,271.2307692307692,206.07692307692307
9,30,25.515384615384612,49.63076923076923,82.38461538461539,959.7692307692308,139.07692307692307,2.0153846153846158,220.30769230769232,434.3076923076923,273.46153846153845
10,25,26.446153846153848,50.02307692307692,75.53846153846153,959.7923076923076,191.23076923076923,1.2,233.23076923076923,381.0769230769231,221.6153846153846
8,5,23.930769230769236,50.07692307692308,84.6923076923077,963.0307692307692,242.92307692307693,2.4538461538461536,135.30769230769232,322.38461538461536,228.84615384615384
10,29,29.666666666666668,28.366666666666664,45.833333333333336,960.0333333333332,218.16666666666663,0.4666666666666666,565.3333333333334,547.25,157.58333333333334
3,21,33.52307692307692,31.846153846153847,40.69230769230769,958.1846153846152,242.30769230769232,1.984615384615385,195.07692307692307,430.0769230769231,274.7692307692308
5,23,27.3,49.15384615384615,71.38461538461539,961.7076923076924,229.15384615384616,1.830769230769231,395.0,500.0,182.0
9,10,25.069230769230767,48.98461538461538,80.92307692307692,962.2307692307692,239.0,2.123076923076923,27.46153846153846,280.7692307692308,263.9230769230769
9,2,24.77692307692308,47.54615384615385,82.0,961.1307692307691,158.84615384615384,2.7,145.6153846153846,389.2307692307692,269.84615384615387
12,15,31.207692307692305,24.67692307692308,15.615384615384617,960.6461538461538,118.76923076923076,0.7923076923076924,359.84615384615387,423.0769230769231,188.53846153846155
10,27,29.15833333333333,30.041666666666668,52.083333333333336,958.9916666666668,95.33333333333331,1.275,378.5,503.0,222.41666666666663
10,13,26.23076923076923,41.83846153846154,81.38461538461539,960.5153846153846,207.30769230769232,1.4307692307692308,52.07692307692308,316.0,276.7692307692308
9,13,24.192307692307693,51.56153846153846,86.3076923076923,961.1153846153846,203.07692307692307,0.9153846153846156,110.6153846153846,393.0,295.7692307692308
5,4,27.246153846153845,41.33076923076923,65.53846153846153,959.4230769230768,202.15384615384616,2.715384615384615,260.38461538461536,466.2307692307692,250.30769230769232
1,12,31.807692307692307,12.307692307692308,12.076923076923077,959.7230769230767,134.23076923076923,1.0769230769230769,479.9230769230769,473.38461538461536,151.69230769230768
9,11,25.784615384615385,48.73076923076923,77.53846153846153,960.4846153846154,250.7692307692308,1.376923076923077,152.30769230769232,363.5384615384616,285.61538461538464
9,10,26.46923076923077,51.138461538461534,78.6923076923077,961.9,262.7692307692308,0.7769230769230769,73.84615384615384,307.9230769230769,266.0769230769231
7,19,23.50769230769231,50.715384615384615,89.61538461538461,962.246153846154,232.69230769230768,1.7384615384615385,97.84615384615384,307.46153846153845,246.0
12,12,31.56153846153846,26.03846153846154,27.307692307692307,959.7,184.07692307692307,0.9230769230769232,503.38461538461536,459.84615384615387,133.69230769230768
4,30,32.746153846153845,37.815384615384616,40.92307692307692,957.6538461538462,212.07692307692307,1.553846153846154,418.3076923076923,519.6153846153846,207.15384615384616
10,9,24.884615384615383,48.43846153846154,81.23076923076923,960.246153846154,189.30769230769232,1.9153846153846152,454.7692307692308,501.38461538461536,178.6153846153846
5,4,30.615384615384617,49.73846153846154,57.0,960.3846153846154,191.6153846153846,1.7461538461538462,8.307692307692308,268.6923076923077,264.53846153846155
7,18,23.53846153846154,49.284615384615385,84.6923076923077,963.1692307692308,236.69230769230768,1.276923076923077,106.92307692307692,353.38461538461536,262.2307692307692
7,12,24.846153846153847,50.38461538461539,81.46153846153847,962.5384615384615,240.30769230769232,1.2461538461538462,2.230769230769231,257.6923076923077,255.53846153846155
11,26,31.4,20.6,31.76923076923077,959.1,77.38461538461539,1.7846153846153845,582.7692307692307,493.9230769230769,113.84615384615384
1,27,32.63076923076923,17.553846153846152,10.615384615384617,958.823076923077,118.3076923076923,1.7846153846153845,392.5384615384616,463.2307692307692,192.3846153846154
7,18,24.838461538461537,48.66153846153846,80.84615384615384,962.2923076923076,236.15384615384616,1.669230769230769,122.0,355.6923076923077,263.2307692307692
7,1,26.07692307692308,43.41538461538461,68.76923076923077,963.0,91.23076923076924,1.446153846153846,153.46153846153845,329.61538461538464,206.23076923076923
5,2,32.646153846153844,31.584615384615383,40.30769230769231,957.5923076923076,232.46153846153845,1.507692307692308,25.07692307692308,337.61538461538464,313.84615384615387
1,15,31.07692307692308,14.738461538461538,14.923076923076923,959.1615384615384,160.0,1.2923076923076924,410.3076923076923,460.2307692307692,182.6153846153846
11,11,30.558333333333334,30.825,34.25,960.3083333333334,107.08333333333331,1.3083333333333331,494.4166666666667,512.8333333333334,169.58333333333334
12,4,30.875,21.425,28.83333333333333,959.8916666666668,143.08333333333334,0.8916666666666666,374.3333333333333,466.9166666666667,215.58333333333331
1,21,33.45384615384615,21.53076923076923,18.307692307692307,960.4692307692308,140.23076923076923,0.9846153846153848,184.23076923076923,383.46153846153845,253.46153846153845
3,15,32.2,35.753846153846155,39.69230769230769,957.7,232.6153846153846,1.9692307692307691,109.07692307692308,385.0769230769231,285.2307692307692
1,19,31.76923076923077,15.023076923076925,12.692307692307692,959.9461538461538,67.76923076923077,1.8923076923076925,460.0,472.3076923076923,157.6153846153846
8,13,23.200000000000003,51.15384615384615,89.76923076923077,963.5307692307692,247.23076923076923,2.2153846153846155,26.692307692307693,242.0,228.30769230769232
12,7,30.79230769230769,15.823076923076922,18.615384615384617,959.5,99.23076923076924,2.2,637.6923076923077,496.0,91.6923076923077
4,21,32.746153846153845,39.96923076923077,45.92307692307692,957.6384615384616,213.6153846153846,1.876923076923077,115.92307692307692,408.0769230769231,329.61538461538464
4,27,30.36923076923077,39.74615384615385,57.76923076923077,961.3,238.15384615384616,1.8846153846153848,300.38461538461536,484.61538461538464,267.0
4,15,34.56153846153846,34.23076923076923,31.46153846153846,957.6846153846152,217.92307692307693,1.669230769230769,352.0,509.38461538461536,216.92307692307693
7,6,26.43846153846154,40.37692307692308,67.76923076923077,962.6461538461538,223.6153846153846,2.338461538461538,0.0,156.76923076923077,156.76923076923077
9,3,23.23846153846154,47.52307692307692,90.76923076923076,962.0769230769232,238.69230769230768,1.2230769230769232,85.53846153846153,297.61538461538464,233.53846153846155
3,15,33.57692307692308,12.4,10.692307692307692,958.7153846153846,197.07692307692307,1.5846153846153848,158.84615384615384,435.84615384615387,306.7692307692308
2,27,33.47692307692308,21.700000000000003,13.076923076923077,959.4769230769232,149.3846153846154,1.176923076923077,62.61538461538461,373.5384615384616,317.0769230769231
8,12,25.407692307692308,35.26153846153846,74.23076923076923,963.3,272.38461538461536,1.8384615384615384,413.0769230769231,509.84615384615387,221.30769230769232
7,2,28.161538461538463,47.30769230769231,68.53846153846153,960.3461538461538,204.0,1.2307692307692308,351.53846153846155,476.0,218.53846153846155
9,4,25.207692307692305,45.91538461538461,81.23076923076923,961.4230769230768,218.07692307692307,1.053846153846154,42.46153846153846,319.0769230769231,279.6923076923077
12,19,31.29230769230769,18.1,19.615384615384617,960.3384615384616,99.84615384615384,2.0615384615384618,420.84615384615387,441.84615384615387,173.15384615384616
3,26,30.27692307692308,42.823076923076925,51.30769230769231,959.3153846153848,285.61538461538464,2.2,127.0,402.9230769230769,289.2307692307692
5,12,30.784615384615385,39.8,52.38461538461539,961.6923076923076,212.84615384615384,1.5615384615384615,285.2307692307692,470.1538461538461,246.6153846153846
9,28,26.1,42.67692307692308,75.84615384615384,959.8461538461538,212.92307692307693,1.3923076923076925,330.0769230769231,468.9230769230769,229.0
7,8,26.04615384615385,44.35384615384616,72.6923076923077,962.5615384615384,217.46153846153845,2.6153846153846154,126.3846153846154,379.61538461538464,270.2307692307692
12,22,31.084615384615383,21.138461538461534,20.46153846153846,959.3615384615384,139.6153846153846,1.853846153846154,445.3076923076923,448.2307692307692,152.30769230769232
11,17,30.28333333333333,21.85833333333333,24.33333333333333,959.7333333333332,98.08333333333331,2.583333333333333,584.3333333333334,531.1666666666666,145.33333333333334
1,30,32.96666666666667,17.933333333333334,11.416666666666666,959.5916666666668,136.33333333333334,1.425,300.75,464.3333333333333,241.83333333333331
